INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	INT	STRING	INT	STRING	INT	INT	STRING	STRING	STRING	INT	INT	STRING	STRING	STRING	STRING	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	STRING	STRING
26030	回收任务	6	0	0	0	0	0	0	200	299	0	1034	1034	0	-1	0	0	0	0	0	0	0	-1	-1	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	任务接取：<l><n>1034</n></l>\n<l><i ItemType=\"2\" ItemId=\"10195\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10197\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10198\">装备名称</i> </l><c/>	任务回复：<l><n>1034</n></l>	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	-1	-1	-1	0	0	41	1	1	-1	0	0	-1	-1	-1	0	107	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	-1
26031	回收任务	6	0	0	0	0	0	0	200	299	0	1034	1034	0	-1	0	0	0	0	0	0	0	-1	-1	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	任务接取：<l><n>1034</n></l>\n<l><i ItemType=\"2\" ItemId=\"10199\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10200\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10192\">装备名称</i> </l><c/>	任务回复：<l><n>1034</n></l>	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	-1	-1	-1	0	0	41	1	1	-1	0	0	-1	-1	-1	0	107	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	-1
26032	回收任务	6	0	0	0	0	0	0	300	399	0	1034	1034	0	-1	0	0	0	0	0	0	0	-1	-1	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	任务接取：<l><n>1034</n></l>\n<l><i ItemType=\"2\" ItemId=\"10152\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10153\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10154\">装备名称</i> </l><c/>	任务回复：<l><n>1034</n></l>	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	-1	-1	-1	0	0	41	1	1	-1	0	0	-1	-1	-1	0	107	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	-1
26033	回收任务	6	0	0	0	0	0	0	300	399	0	1034	1034	0	-1	0	0	0	0	0	0	0	-1	-1	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	任务接取：<l><n>1034</n></l>\n<l><i ItemType=\"2\" ItemId=\"10155\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10157\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10158\">装备名称</i> </l><c/>	任务回复：<l><n>1034</n></l>	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	-1	-1	-1	0	0	41	1	1	-1	0	0	-1	-1	-1	0	107	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	-1
26034	回收任务	6	0	0	0	0	0	0	300	399	0	1034	1034	0	-1	0	0	0	0	0	0	0	-1	-1	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	任务接取：<l><n>1034</n></l>\n<l><i ItemType=\"2\" ItemId=\"10159\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10160\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10152\">装备名称</i> </l><c/>	任务回复：<l><n>1034</n></l>	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	-1	-1	-1	0	0	41	1	1	-1	0	0	-1	-1	-1	0	107	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	-1
26035	回收任务	6	0	0	0	0	0	0	300	399	0	1034	1034	0	-1	0	0	0	0	0	0	0	-1	-1	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	任务接取：<l><n>1034</n></l>\n<l><i ItemType=\"2\" ItemId=\"10162\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10163\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10164\">装备名称</i> </l><c/>	任务回复：<l><n>1034</n></l>	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	-1	-1	-1	0	0	41	1	1	-1	0	0	-1	-1	-1	0	107	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	-1
26036	回收任务	6	0	0	0	0	0	0	300	399	0	1034	1034	0	-1	0	0	0	0	0	0	0	-1	-1	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	任务接取：<l><n>1034</n></l>\n<l><i ItemType=\"2\" ItemId=\"10165\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10167\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10168\">装备名称</i> </l><c/>	任务回复：<l><n>1034</n></l>	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	-1	-1	-1	0	0	41	1	1	-1	0	0	-1	-1	-1	0	107	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	-1
26037	回收任务	6	0	0	0	0	0	0	300	399	0	1034	1034	0	-1	0	0	0	0	0	0	0	-1	-1	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	任务接取：<l><n>1034</n></l>\n<l><i ItemType=\"2\" ItemId=\"10169\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10170\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10162\">装备名称</i> </l><c/>	任务回复：<l><n>1034</n></l>	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	-1	-1	-1	0	0	41	1	1	-1	0	0	-1	-1	-1	0	107	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	-1
26038	回收任务	6	0	0	0	0	0	0	300	399	0	1034	1034	0	-1	0	0	0	0	0	0	0	-1	-1	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	任务接取：<l><n>1034</n></l>\n<l><i ItemType=\"2\" ItemId=\"10172\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10173\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10174\">装备名称</i> </l><c/>	任务回复：<l><n>1034</n></l>	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	-1	-1	-1	0	0	41	1	1	-1	0	0	-1	-1	-1	0	107	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	-1
26039	回收任务	6	0	0	0	0	0	0	300	399	0	1034	1034	0	-1	0	0	0	0	0	0	0	-1	-1	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	任务接取：<l><n>1034</n></l>\n<l><i ItemType=\"2\" ItemId=\"10175\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10177\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10178\">装备名称</i> </l><c/>	任务回复：<l><n>1034</n></l>	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	-1	-1	-1	0	0	41	1	1	-1	0	0	-1	-1	-1	0	107	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	-1
26040	回收任务	6	0	0	0	0	0	0	300	399	0	1034	1034	0	-1	0	0	0	0	0	0	0	-1	-1	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	任务接取：<l><n>1034</n></l>\n<l><i ItemType=\"2\" ItemId=\"10179\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10180\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10172\">装备名称</i> </l><c/>	任务回复：<l><n>1034</n></l>	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	-1	-1	-1	0	0	41	1	1	-1	0	0	-1	-1	-1	0	107	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	-1
26041	回收任务	6	0	0	0	0	0	0	300	399	0	1034	1034	0	-1	0	0	0	0	0	0	0	-1	-1	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	任务接取：<l><n>1034</n></l>\n<l><i ItemType=\"2\" ItemId=\"10182\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10183\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10184\">装备名称</i> </l><c/>	任务回复：<l><n>1034</n></l>	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	-1	-1	-1	0	0	41	1	1	-1	0	0	-1	-1	-1	0	107	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	-1
26042	回收任务	6	0	0	0	0	0	0	300	399	0	1034	1034	0	-1	0	0	0	0	0	0	0	-1	-1	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	任务接取：<l><n>1034</n></l>\n<l><i ItemType=\"2\" ItemId=\"10185\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10187\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10188\">装备名称</i> </l><c/>	任务回复：<l><n>1034</n></l>	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	-1	-1	-1	0	0	41	1	1	-1	0	0	-1	-1	-1	0	107	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	-1
26043	回收任务	6	0	0	0	0	0	0	300	399	0	1034	1034	0	-1	0	0	0	0	0	0	0	-1	-1	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	任务接取：<l><n>1034</n></l>\n<l><i ItemType=\"2\" ItemId=\"10189\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10190\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10182\">装备名称</i> </l><c/>	任务回复：<l><n>1034</n></l>	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	-1	-1	-1	0	0	41	1	1	-1	0	0	-1	-1	-1	0	107	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	-1
26044	回收任务	6	0	0	0	0	0	0	300	399	0	1034	1034	0	-1	0	0	0	0	0	0	0	-1	-1	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	任务接取：<l><n>1034</n></l>\n<l><i ItemType=\"2\" ItemId=\"10192\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10193\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10194\">装备名称</i> </l><c/>	任务回复：<l><n>1034</n></l>	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	-1	-1	-1	0	0	41	1	1	-1	0	0	-1	-1	-1	0	107	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	-1
26045	回收任务	6	0	0	0	0	0	0	300	399	0	1034	1034	0	-1	0	0	0	0	0	0	0	-1	-1	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	任务接取：<l><n>1034</n></l>\n<l><i ItemType=\"2\" ItemId=\"10195\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10197\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10198\">装备名称</i> </l><c/>	任务回复：<l><n>1034</n></l>	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	-1	-1	-1	0	0	41	1	1	-1	0	0	-1	-1	-1	0	107	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	-1
26046	回收任务	6	0	0	0	0	0	0	300	399	0	1034	1034	0	-1	0	0	0	0	0	0	0	-1	-1	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	任务接取：<l><n>1034</n></l>\n<l><i ItemType=\"2\" ItemId=\"10199\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10200\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10192\">装备名称</i> </l><c/>	任务回复：<l><n>1034</n></l>	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	-1	-1	-1	0	0	41	1	1	-1	0	0	-1	-1	-1	0	107	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	-1
26047	回收任务	6	0	0	0	0	0	0	300	399	0	1034	1034	0	-1	0	0	0	0	0	0	0	-1	-1	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	任务接取：<l><n>1034</n></l>\n<l><i ItemType=\"2\" ItemId=\"10202\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10203\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10204\">装备名称</i> </l><c/>	任务回复：<l><n>1034</n></l>	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	-1	-1	-1	0	0	41	1	1	-1	0	0	-1	-1	-1	0	107	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	-1
26048	回收任务	6	0	0	0	0	0	0	300	399	0	1034	1034	0	-1	0	0	0	0	0	0	0	-1	-1	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	任务接取：<l><n>1034</n></l>\n<l><i ItemType=\"2\" ItemId=\"10205\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10207\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10208\">装备名称</i> </l><c/>	任务回复：<l><n>1034</n></l>	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	-1	-1	-1	0	0	41	1	1	-1	0	0	-1	-1	-1	0	107	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	-1
26049	回收任务	6	0	0	0	0	0	0	300	399	0	1034	1034	0	-1	0	0	0	0	0	0	0	-1	-1	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	任务接取：<l><n>1034</n></l>\n<l><i ItemType=\"2\" ItemId=\"10209\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10210\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10202\">装备名称</i> </l><c/>	任务回复：<l><n>1034</n></l>	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	-1	-1	-1	0	0	41	1	1	-1	0	0	-1	-1	-1	0	107	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	-1
26050	回收任务	6	0	0	0	0	0	0	300	399	0	1034	1034	0	-1	0	0	0	0	0	0	0	-1	-1	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	任务接取：<l><n>1034</n></l>\n<l><i ItemType=\"2\" ItemId=\"10212\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10213\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10214\">装备名称</i> </l><c/>	任务回复：<l><n>1034</n></l>	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	-1	-1	-1	0	0	41	1	1	-1	0	0	-1	-1	-1	0	107	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	-1
26051	回收任务	6	0	0	0	0	0	0	300	399	0	1034	1034	0	-1	0	0	0	0	0	0	0	-1	-1	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	任务接取：<l><n>1034</n></l>\n<l><i ItemType=\"2\" ItemId=\"10215\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10217\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10218\">装备名称</i> </l><c/>	任务回复：<l><n>1034</n></l>	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	-1	-1	-1	0	0	41	1	1	-1	0	0	-1	-1	-1	0	107	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	-1
26052	回收任务	6	0	0	0	0	0	0	300	399	0	1034	1034	0	-1	0	0	0	0	0	0	0	-1	-1	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	任务接取：<l><n>1034</n></l>\n<l><i ItemType=\"2\" ItemId=\"10219\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10220\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10212\">装备名称</i> </l><c/>	任务回复：<l><n>1034</n></l>	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	-1	-1	-1	0	0	41	1	1	-1	0	0	-1	-1	-1	0	107	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	-1
26053	回收任务	6	0	0	0	0	0	0	300	399	0	1034	1034	0	-1	0	0	0	0	0	0	0	-1	-1	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	任务接取：<l><n>1034</n></l>\n<l><i ItemType=\"2\" ItemId=\"10222\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10223\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10224\">装备名称</i> </l><c/>	任务回复：<l><n>1034</n></l>	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	-1	-1	-1	0	0	41	1	1	-1	0	0	-1	-1	-1	0	107	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	-1
26054	回收任务	6	0	0	0	0	0	0	300	399	0	1034	1034	0	-1	0	0	0	0	0	0	0	-1	-1	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	任务接取：<l><n>1034</n></l>\n<l><i ItemType=\"2\" ItemId=\"10225\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10227\">装备名称</i> </l><c/>\n<l><i ItemType=\"2\" ItemId=\"10228\">装备名称</i> </l><c/>	任务回复：<l><n>1034</n></l>	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	外面的世界充斥着各种妖魔鬼怪，但是打败他们可以掉落各种极品装备。\n我最近在收集下面的装备(3选1)	-1	-1	-1	0	0	41	1	1	-1	0	0	-1	-1	-1	0	107	-1	-1	-1	-1	0	0	-1	0	-1	-1	-1	1	0	0	1	0	0	0	-1	0	0	0	-1	98	0	-1	-1
