INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
6501019	20002:2:1	1	600	70	1	1	414	0	6	61	90	0
6501020	20003:2:1	1	600	70	1	1	414	0	6	61	90	0
6501021	20004:2:1	1	600	70	1	1	414	0	6	61	90	0
6501022	20005:2:1	1	200	200	1	1	414	4	6	61	90	0
6501023	20006:2:1	1	600	70	1	1	414	0	6	61	90	0
6501024	20007:2:1	1	600	70	1	1	414	0	6	61	90	0
6501025	20008:2:1	1	600	70	1	1	414	0	6	61	90	0
6501026	10151:2:1	1	4000	0	1	0	0	0	6	61	90	0
6501027	10156:2:1	1	6000	0	1	0	0	0	6	61	90	0
6501028	10161:2:1	1	4000	0	1	0	0	0	6	61	90	0
6501029	10166:2:1	1	6000	0	1	0	0	0	6	61	90	0
6501030	10171:2:1	1	4000	0	1	1	0	0	6	61	90	0
6501031	10176:2:1	1	6000	0	1	1	0	0	6	61	90	0
6501032	10181:2:1	1	1600	0	1	1	0	0	6	61	90	0
6501033	10186:2:1	1	2400	0	1	1	0	0	6	61	90	0
6501034	10191:2:1	1	1200	0	1	1	0	0	6	61	90	0
6501035	10196:2:1	1	1800	0	1	1	0	0	6	61	90	0
6501036	10201:2:1	1	1846	0	1	1	414	0	6	61	90	0
6501037	10206:2:1	1	2769	0	1	1	414	0	6	61	90	0
6501038	10211:2:1	1	1520	0	1	1	414	0	6	61	90	0
6501039	10216:2:1	1	2280	0	1	1	414	0	6	61	90	0
6501040	10221:2:1	1	1280	0	1	1	414	0	6	61	90	0
6501041	10226:2:1	1	1920	0	1	1	414	0	6	61	90	0
6501042	10231:2:1	1	1040	0	1	1	414	0	6	61	90	0
6501043	10236:2:1	1	1560	0	1	1	414	0	6	61	90	0
6501044	10241:2:1	1	800	0	1	1	414	0	6	61	90	0
6501045	10246:2:1	1	1200	0	1	1	414	0	6	61	90	0
6501046	10251:2:1	1	560	50	1	1	414	0	6	61	90	0
6501047	10256:2:1	1	840	50	1	1	414	0	6	61	90	0
6501048	10261:2:1	1	400	100	1	1	414	0	6	61	90	0
6501049	10266:2:1	1	600	100	1	1	414	0	6	61	90	0
6501050	10271:2:1	1	240	150	1	1	414	0	6	61	90	0
6501051	10276:2:1	1	360	150	1	1	414	0	6	61	90	0
6501052	10281:2:1	1	120	200	1	1	414	0	6	61	90	0
6501053	10286:2:1	1	180	200	1	1	414	0	6	61	90	0
6501054	10291:2:1	1	95	200	1	1	414	0	6	61	90	0
6501055	10296:2:1	1	143	200	1	1	414	0	6	61	90	0
6501056	10301:2:1	1	80	200	1	1	414	0	6	61	90	0
6501057	10306:2:1	1	120	200	1	1	414	0	6	61	90	0
6501058	10311:2:1	1	63	200	1	1	414	0	6	61	90	0
6501059	10316:2:1	1	95	200	1	1	414	0	6	61	90	0
6501060	10321:2:1	1	47	300	1	1	414	7	6	61	90	0
6501061	10326:2:1	1	70	300	1	1	414	10	6	61	90	0
6502001	10202:2:1	2	1820	0	1	0	0	0	6	61	90	0
6502002	10203:2:1	2	1820	0	1	0	0	0	6	61	90	0
6502003	10204:2:1	2	1820	0	1	0	0	0	6	61	90	0
6502004	10205:2:1	2	1560	0	1	0	0	0	6	61	90	0
6502005	10207:2:1	2	1560	0	1	0	0	0	6	61	90	0
6502006	10208:2:1	2	1300	0	1	0	0	0	6	61	90	0
6502007	10209:2:1	2	1300	0	1	0	0	0	6	61	90	0
6502008	10210:2:1	2	1820	0	1	0	0	0	6	61	90	0
6501062	10212:2:1	1	1820	0	1	0	0	0	6	61	90	0
6501063	10213:2:1	1	1820	0	1	0	0	0	6	61	90	0
6501064	10214:2:1	1	1820	0	1	0	0	0	6	61	90	0
6501065	10215:2:1	1	1560	0	1	0	0	0	6	61	90	0
6501066	10217:2:1	1	1560	0	1	0	0	0	6	61	90	0
6501067	10218:2:1	1	1300	0	1	0	0	0	6	61	90	0
6501068	10219:2:1	1	1300	0	1	0	0	0	6	61	90	0
6501069	10220:2:1	1	1820	0	1	0	0	0	6	61	90	0
6501070	10222:2:1	1	1820	0	1	0	0	0	6	61	90	0
6501071	10223:2:1	1	1820	0	1	0	0	0	6	61	90	0
6501072	10224:2:1	1	1820	0	1	0	0	0	6	61	90	0
6501073	10225:2:1	1	1560	0	1	0	0	0	6	61	90	0
6501074	10227:2:1	1	1560	0	1	0	0	0	6	61	90	0
6501075	10228:2:1	1	1300	0	1	0	0	0	6	61	90	0
6501076	10229:2:1	1	1300	0	1	0	0	0	6	61	90	0
6501077	10230:2:1	1	1820	0	1	0	0	0	6	61	90	0
6501078	10232:2:1	1	1820	0	1	0	0	0	6	61	90	0
6501079	10233:2:1	1	1820	0	1	0	0	0	6	61	90	0
6501080	10234:2:1	1	1820	0	1	0	0	0	6	61	90	0
6501081	10235:2:1	1	1560	0	1	0	0	0	6	61	90	0
6501082	10237:2:1	1	1560	0	1	0	0	0	6	61	90	0
6501083	10238:2:1	1	1300	0	1	0	0	0	6	61	90	0
6501084	10239:2:1	1	1300	0	1	0	0	0	6	61	90	0
6501085	10240:2:1	1	1820	0	1	0	0	0	6	61	90	0
6501086	10242:2:1	1	1820	0	1	0	0	0	6	61	90	0
6501087	10243:2:1	1	1820	0	1	0	0	0	6	61	90	0
6501088	10244:2:1	1	1820	0	1	0	0	0	6	61	90	0
6501089	10245:2:1	1	1560	0	1	0	0	0	6	61	90	0
6501090	10247:2:1	1	1560	0	1	0	0	0	6	61	90	0
6501091	10248:2:1	1	1300	0	1	0	0	0	6	61	90	0
6501092	10249:2:1	1	1300	0	1	0	0	0	6	61	90	0
6501093	10250:2:1	1	1820	0	1	0	0	0	6	61	90	0
6501094	10252:2:1	1	1540	0	1	1	0	0	6	61	90	0
6501095	10253:2:1	1	1540	0	1	1	0	0	6	61	90	0
6501096	10254:2:1	1	1540	0	1	1	0	0	6	61	90	0
6501097	10255:2:1	1	1320	0	1	1	0	0	6	61	90	0
6501098	10257:2:1	1	1320	0	1	1	0	0	6	61	90	0
6501099	10258:2:1	1	1100	0	1	1	0	0	6	61	90	0
6501100	10259:2:1	1	1100	0	1	1	0	0	6	61	90	0
6501101	10260:2:1	1	1540	0	1	1	0	0	6	61	90	0
6501102	10262:2:1	1	1540	0	1	1	0	0	6	61	90	0
6501103	10263:2:1	1	1540	0	1	1	0	0	6	61	90	0
6501104	10264:2:1	1	1540	0	1	1	0	0	6	61	90	0
6501105	10265:2:1	1	1320	0	1	1	0	0	6	61	90	0
6501106	10267:2:1	1	1320	0	1	1	0	0	6	61	90	0
6501107	10268:2:1	1	1100	0	1	1	0	0	6	61	90	0
6501108	10269:2:1	1	1100	0	1	1	0	0	6	61	90	0
6501109	10270:2:1	1	1540	0	1	1	0	0	6	61	90	0
6501110	10272:2:1	1	1540	0	1	1	0	0	6	61	90	0
6501111	10273:2:1	1	1540	0	1	1	0	0	6	61	90	0
6501112	10274:2:1	1	1540	0	1	1	0	0	6	61	90	0
6501113	10275:2:1	1	1320	0	1	1	0	0	6	61	90	0
6501114	10277:2:1	1	1320	0	1	1	0	0	6	61	90	0
6501115	10278:2:1	1	1100	0	1	1	0	0	6	61	90	0
6501116	10279:2:1	1	1100	0	1	1	0	0	6	61	90	0
6501117	10280:2:1	1	1540	0	1	1	0	0	6	61	90	0
6501118	10282:2:1	1	980	0	1	1	0	0	6	61	90	0
6501119	10283:2:1	1	980	0	1	1	0	0	6	61	90	0
6501120	10284:2:1	1	980	0	1	1	0	0	6	61	90	0
6501121	10285:2:1	1	840	0	1	1	0	0	6	61	90	0
6501122	10287:2:1	1	840	0	1	1	0	0	6	61	90	0
6501123	10288:2:1	1	700	0	1	1	0	0	6	61	90	0
6501124	10289:2:1	1	700	0	1	1	0	0	6	61	90	0
6501125	10290:2:1	1	980	0	1	1	0	0	6	61	90	0
6501126	10292:2:1	1	700	0	1	1	0	0	6	61	90	0
6501127	10293:2:1	1	700	0	1	1	0	0	6	61	90	0
6501128	10294:2:1	1	700	0	1	1	0	0	6	61	90	0
6501129	10295:2:1	1	600	0	1	1	0	0	6	61	90	0
6501130	10297:2:1	1	600	0	1	1	0	0	6	61	90	0
6501131	10298:2:1	1	500	0	1	1	0	0	6	61	90	0
6501132	10299:2:1	1	500	0	1	1	0	0	6	61	90	0
6501133	10300:2:1	1	700	0	1	1	0	0	6	61	90	0
6501134	10302:2:1	1	503	0	1	1	414	0	6	61	90	0
6501135	10303:2:1	1	503	0	1	1	414	0	6	61	90	0
6501136	10304:2:1	1	503	0	1	1	414	0	6	61	90	0
6501137	10305:2:1	1	430	0	1	1	414	0	6	61	90	0
6501138	10307:2:1	1	430	0	1	1	414	0	6	61	90	0
6501139	10308:2:1	1	360	0	1	1	414	0	6	61	90	0
6501140	10309:2:1	1	360	0	1	1	414	0	6	61	90	0
6501141	10310:2:1	1	503	0	1	1	414	0	6	61	90	0
6501142	10312:2:1	1	447	0	1	1	414	0	6	61	90	0
6501143	10313:2:1	1	447	0	1	1	414	0	6	61	90	0
6501144	10314:2:1	1	447	0	1	1	414	0	6	61	90	0
6501145	10315:2:1	1	383	0	1	1	414	0	6	61	90	0
6501146	10317:2:1	1	383	0	1	1	414	0	6	61	90	0
6501147	10318:2:1	1	320	0	1	1	414	0	6	61	90	0
6501148	10319:2:1	1	320	0	1	1	414	0	6	61	90	0
6501149	10320:2:1	1	447	0	1	1	414	0	6	61	90	0
6501150	10322:2:1	1	390	0	1	1	414	0	6	61	90	0
6501151	10323:2:1	1	390	0	1	1	414	0	6	61	90	0
6501152	10324:2:1	1	390	0	1	1	414	0	6	61	90	0
6501153	10325:2:1	1	335	0	1	1	414	0	6	61	90	0
6501154	10327:2:1	1	335	0	1	1	414	0	6	61	90	0
6501155	10328:2:1	1	280	0	1	1	414	0	6	61	90	0
6501156	10329:2:1	1	280	0	1	1	414	0	6	61	90	0
6501157	10330:2:1	1	390	0	1	1	414	0	6	61	90	0
6501158	10332:2:1	1	335	0	1	1	414	0	6	61	90	0
6501159	10333:2:1	1	335	0	1	1	414	0	6	61	90	0
6501160	10334:2:1	1	335	0	1	1	414	0	6	61	90	0
6501161	10335:2:1	1	287	0	1	1	414	0	6	61	90	0
6501162	10337:2:1	1	287	0	1	1	414	0	6	61	90	0
6501163	10338:2:1	1	240	0	1	1	414	0	6	61	90	0
6501164	10339:2:1	1	240	0	1	1	414	0	6	61	90	0
6501165	10340:2:1	1	335	0	1	1	414	0	6	61	90	0
6501166	10342:2:1	1	280	50	1	1	414	0	6	61	90	0
6501167	10343:2:1	1	280	50	1	1	414	0	6	61	90	0
6501168	10344:2:1	1	280	50	1	1	414	0	6	61	90	0
6501169	10345:2:1	1	240	50	1	1	414	0	6	61	90	0
6501170	10347:2:1	1	240	50	1	1	414	0	6	61	90	0
6501171	10348:2:1	1	200	50	1	1	414	0	6	61	90	0
6501172	10349:2:1	1	200	50	1	1	414	0	6	61	90	0
6501173	10350:2:1	1	280	50	1	1	414	0	6	61	90	0
6501174	10352:2:1	1	223	100	1	1	414	0	6	61	90	0
6501175	10353:2:1	1	223	100	1	1	414	0	6	61	90	0
6501176	10354:2:1	1	223	100	1	1	414	0	6	61	90	0
6501177	10355:2:1	1	190	100	1	1	414	0	6	61	90	0
6501178	10357:2:1	1	190	100	1	1	414	0	6	61	90	0
6501179	10358:2:1	1	160	100	1	1	414	0	6	61	90	0
6501180	10359:2:1	1	160	100	1	1	414	0	6	61	90	0
6501181	10360:2:1	1	223	100	1	1	414	0	6	61	90	0
6501182	10362:2:1	1	110	150	1	1	414	0	6	61	90	0
6501183	10363:2:1	1	110	150	1	1	414	0	6	61	90	0
6501184	10364:2:1	1	110	150	1	1	414	0	6	61	90	0
6501185	10365:2:1	1	95	150	1	1	414	0	6	61	90	0
6501186	10367:2:1	1	95	150	1	1	414	0	6	61	90	0
6501187	10368:2:1	1	80	150	1	1	414	0	6	61	90	0
6501188	10369:2:1	1	80	150	1	1	414	0	6	61	90	0
6501189	10370:2:1	1	110	150	1	1	414	0	6	61	90	0
6501190	10372:2:1	1	83	200	1	1	414	0	6	61	90	0
6501191	10373:2:1	1	83	200	1	1	414	0	6	61	90	0
6501192	10374:2:1	1	83	200	1	1	414	0	6	61	90	0
6501193	10375:2:1	1	70	200	1	1	414	0	6	61	90	0
6501194	10377:2:1	1	70	200	1	1	414	0	6	61	90	0
6501195	10378:2:1	1	60	200	1	1	414	0	6	61	90	0
6501196	10379:2:1	1	60	200	1	1	414	0	6	61	90	0
6501197	10380:2:1	1	83	200	1	1	414	0	6	61	90	0
6501198	10382:2:1	1	55	200	1	1	414	0	6	61	90	0
6501199	10383:2:1	1	55	200	1	1	414	0	6	61	90	0
6501200	10384:2:1	1	55	200	1	1	414	0	6	61	90	0
6501201	10385:2:1	1	47	200	1	1	414	0	6	61	90	0
6501202	10387:2:1	1	47	200	1	1	414	0	6	61	90	0
6501203	10388:2:1	1	40	200	1	1	414	0	6	61	90	0
6501204	10389:2:1	1	40	200	1	1	414	0	6	61	90	0
6501205	10390:2:1	1	55	200	1	1	414	0	6	61	90	0
6501206	10392:2:1	1	27	200	1	1	414	0	6	61	90	0
6501207	10393:2:1	1	27	200	1	1	414	0	6	61	90	0
6501208	10394:2:1	1	27	200	1	1	414	0	6	61	90	0
6501209	10395:2:1	1	23	200	1	1	414	0	6	61	90	0
6501210	10397:2:1	1	23	200	1	1	414	0	6	61	90	0
6501211	10398:2:1	1	20	200	1	1	414	8	6	61	90	0
6501212	10399:2:1	1	20	200	1	1	414	11	6	61	90	0
6501213	10400:2:1	1	27	200	1	1	414	0	6	61	90	0
6510001	20002:2:1	10	1	70	1	1	414	0	6	61	90	0
6510002	20003:2:1	10	1	70	1	1	414	0	6	61	90	0
6510003	20004:2:1	10	1	70	1	1	414	0	6	61	90	0
6510004	20006:2:1	10	1	70	1	1	414	0	6	61	90	0
6510005	20007:2:1	10	1	70	1	1	414	0	6	61	90	0
6510006	20008:2:1	10	1	70	1	1	414	0	6	61	90	0
6510007	10292:2:1	10	2	0	1	0	0	0	6	61	90	0
6510008	10293:2:1	10	2	0	1	0	0	0	6	61	90	0
6510009	10294:2:1	10	2	0	1	0	0	0	6	61	90	0
6510010	10295:2:1	10	2	0	1	0	0	0	6	61	90	0
6510011	10297:2:1	10	2	0	1	0	0	0	6	61	90	0
6510012	10298:2:1	10	2	0	1	0	0	0	6	61	90	0
6510013	10299:2:1	10	2	0	1	0	0	0	6	61	90	0
6510014	10300:2:1	10	2	0	1	0	0	0	6	61	90	0
6501214	735:1:1	1	50	100	1	1	414	13	6	61	90	1
6501215	736:1:1	1	50	100	1	1	414	14	6	61	90	1
6501216	737:1:1	1	400	100	1	1	414	9	6	61	90	1
6501217	738:1:1	1	400	100	1	1	414	12	6	61	90	1
6501218	739:1:1	1	400	100	1	1	414	2	6	61	90	1
6501219	740:1:1	1	300	100	1	1	414	5	6	61	90	1
6501220	741:1:1	1	150	100	1	1	414	3	6	61	90	1
6501221	742:1:1	1	200	100	1	1	414	6	6	61	90	1
1103001	10241:2:1	3	10652	50	1	1	414	0	1	1	3	0
1103002	10246:2:1	3	11327	50	1	1	414	0	1	1	3	0
1103003	10251:2:1	3	9139	100	1	1	414	0	1	1	3	0
1103004	10256:2:1	3	9672	100	1	1	414	0	1	1	3	0
1103005	10261:2:1	3	8107	200	1	1	414	0	1	1	3	0
1103006	10266:2:1	3	9354	200	1	1	414	0	1	1	3	0
1103007	10271:2:1	3	5475	200	1	1	414	0	1	1	3	0
1103008	10276:2:1	3	6676	200	1	1	414	0	1	1	3	0
1103009	10322:2:1	3	15499	50	1	1	414	0	1	1	3	0
1103010	10323:2:1	3	15499	50	1	1	414	0	1	1	3	0
1103011	10324:2:1	3	15499	50	1	1	414	0	1	1	3	0
1103012	10325:2:1	3	13285	50	1	1	414	0	1	1	3	0
1103013	10327:2:1	3	13285	50	1	1	414	0	1	1	3	0
1103014	10328:2:1	3	11071	50	1	1	414	0	1	1	3	0
1103015	10329:2:1	3	11071	50	1	1	414	0	1	1	3	0
1103016	10330:2:1	3	15499	50	1	1	414	0	1	1	3	0
1103017	10332:2:1	3	15189	100	1	1	414	0	1	1	3	0
1103018	10333:2:1	3	15189	100	1	1	414	0	1	1	3	0
1103019	10334:2:1	3	15189	100	1	1	414	0	1	1	3	0
1103020	10335:2:1	3	13019	100	1	1	414	0	1	1	3	0
1103021	10337:2:1	3	13019	100	1	1	414	0	1	1	3	0
1103022	10338:2:1	3	10849	100	1	1	414	0	1	1	3	0
1103023	10339:2:1	3	10849	100	1	1	414	0	1	1	3	0
1103024	10340:2:1	3	15189	100	1	1	414	0	1	1	3	0
1103025	10342:2:1	3	14588	150	1	1	414	0	1	1	3	0
1103026	10343:2:1	3	14588	150	1	1	414	0	1	1	3	0
1103027	10344:2:1	3	14588	150	1	1	414	0	1	1	3	0
1103028	10345:2:1	3	12504	150	1	1	414	0	1	1	3	0
1103029	10347:2:1	3	12504	150	1	1	414	0	1	1	3	0
1103030	10348:2:1	3	10420	150	1	1	414	0	1	1	3	0
1103031	10349:2:1	3	10420	150	1	1	414	0	1	1	3	0
1103032	10350:2:1	3	14588	150	1	1	414	0	1	1	3	0
1103033	10352:2:1	3	13729	200	1	1	414	0	1	1	3	0
1103034	10353:2:1	3	13729	200	1	1	414	0	1	1	3	0
1103035	10354:2:1	3	13729	200	1	1	414	0	1	1	3	0
1103036	10355:2:1	3	11768	200	1	1	414	0	1	1	3	0
1103037	10357:2:1	3	11768	200	1	1	414	0	1	1	3	0
1103038	10358:2:1	3	9807	200	1	1	414	0	1	1	3	0
1103039	10359:2:1	3	9807	200	1	1	414	0	1	1	3	0
1103040	10360:2:1	3	13729	200	1	1	414	0	1	1	3	0
1203001	20001:2:1	3	300	200	1	1	414	0	1	8	14	0
1203002	20002:2:1	3	600	100	1	1	414	0	1	8	14	0
1203003	20003:2:1	3	600	100	1	1	414	0	1	8	14	0
1203004	20004:2:1	3	600	100	1	1	414	0	1	8	14	0
1203005	20005:2:1	3	300	200	1	1	414	0	1	8	14	0
1203006	20006:2:1	3	600	100	1	1	414	0	1	8	14	0
1203007	20007:2:1	3	600	100	1	1	414	0	1	8	14	0
1203008	20008:2:1	3	600	100	1	1	414	0	1	8	14	0
1203009	10251:2:1	3	10173	100	1	1	414	0	1	8	14	0
1203010	10256:2:1	3	12207	100	1	1	414	0	1	8	14	0
1203011	10261:2:1	3	9155	150	1	1	414	0	1	8	14	0
1203012	10266:2:1	3	10986	150	1	1	414	0	1	8	14	0
1203013	10271:2:1	3	7416	200	1	1	414	0	1	8	14	0
1203014	10276:2:1	3	8899	200	1	1	414	0	1	8	14	0
1203015	10281:2:1	3	5406	200	1	1	414	0	1	8	14	0
1203016	10286:2:1	3	6487	200	1	1	414	0	1	8	14	0
1203017	10291:2:1	3	3547	200	1	1	414	0	1	8	14	0
1203018	10296:2:1	3	4257	200	1	1	414	0	1	8	14	0
1203019	10332:2:1	3	15499	70	1	1	414	0	1	8	14	0
1203020	10333:2:1	3	15499	70	1	1	414	0	1	8	14	0
1203021	10334:2:1	3	15499	70	1	1	414	0	1	8	14	0
1203022	10335:2:1	3	13285	70	1	1	414	0	1	8	14	0
1203023	10337:2:1	3	13285	70	1	1	414	0	1	8	14	0
1203024	10338:2:1	3	11071	70	1	1	414	0	1	8	14	0
1203025	10339:2:1	3	11071	70	1	1	414	0	1	8	14	0
1203026	10340:2:1	3	15499	70	1	1	414	0	1	8	14	0
1203027	10342:2:1	3	15189	100	1	1	414	0	1	8	14	0
1203028	10343:2:1	3	15189	100	1	1	414	0	1	8	14	0
1203029	10344:2:1	3	15189	100	1	1	414	0	1	8	14	0
1203030	10345:2:1	3	13019	100	1	1	414	0	1	8	14	0
1203031	10347:2:1	3	13019	100	1	1	414	0	1	8	14	0
1203032	10348:2:1	3	10849	100	1	1	414	0	1	8	14	0
1203033	10349:2:1	3	10849	100	1	1	414	0	1	8	14	0
1203034	10350:2:1	3	15189	100	1	1	414	0	1	8	14	0
1203035	10352:2:1	3	14588	150	1	1	414	0	1	8	14	0
1203036	10353:2:1	3	14588	150	1	1	414	0	1	8	14	0
1203037	10354:2:1	3	14588	150	1	1	414	0	1	8	14	0
1203038	10355:2:1	3	12504	150	1	1	414	0	1	8	14	0
1203039	10357:2:1	3	12504	150	1	1	414	0	1	8	14	0
1203040	10358:2:1	3	10420	150	1	1	414	0	1	8	14	0
1203041	10359:2:1	3	10420	150	1	1	414	0	1	8	14	0
1203042	10360:2:1	3	14588	150	1	1	414	0	1	8	14	0
1203043	10362:2:1	3	13729	200	1	1	414	0	1	8	14	0
1203044	10363:2:1	3	13729	200	1	1	414	0	1	8	14	0
1203045	10364:2:1	3	13729	200	1	1	414	0	1	8	14	0
1203046	10365:2:1	3	11768	200	1	1	414	0	1	8	14	0
1203047	10367:2:1	3	11768	200	1	1	414	0	1	8	14	0
1203048	10368:2:1	3	9807	200	1	1	414	0	1	8	14	0
1203049	10369:2:1	3	9807	200	1	1	414	0	1	8	14	0
1203050	10370:2:1	3	13729	200	1	1	414	0	1	8	14	0
1303001	20001:2:1	3	300	200	1	1	414	0	1	15	30	0
1303002	20002:2:1	3	600	100	1	1	414	0	1	15	30	0
1303003	20003:2:1	3	600	100	1	1	414	0	1	15	30	0
1303004	20004:2:1	3	600	100	1	1	414	0	1	15	30	0
1303005	20005:2:1	3	300	200	1	1	414	0	1	15	30	0
1303006	20006:2:1	3	600	100	1	1	414	0	1	15	30	0
1303007	20007:2:1	3	600	100	1	1	414	0	1	15	30	0
1303008	20008:2:1	3	600	100	1	1	414	0	1	15	30	0
1303009	10251:2:1	3	9609	100	1	1	414	0	1	15	30	0
1303010	10256:2:1	3	11531	100	1	1	414	0	1	15	30	0
1303011	10261:2:1	3	8648	150	1	1	414	0	1	15	30	0
1303012	10266:2:1	3	10378	150	1	1	414	0	1	15	30	0
1303013	10271:2:1	3	7005	200	1	1	414	0	1	15	30	0
1303014	10276:2:1	3	8406	200	1	1	414	0	1	15	30	0
1303015	10281:2:1	3	5106	200	1	1	414	0	1	15	30	0
1303016	10286:2:1	3	6127	200	1	1	414	0	1	15	30	0
1303017	10291:2:1	3	3351	200	1	1	414	0	1	15	30	0
1303018	10296:2:1	3	4021	200	1	1	414	0	1	15	30	0
1303019	10301:2:1	3	1978	300	1	1	414	0	1	15	30	0
1303020	10306:2:1	3	2374	300	1	1	414	0	1	15	30	0
1303021	10342:2:1	3	15499	100	1	1	414	0	1	15	30	0
1303022	10343:2:1	3	15499	100	1	1	414	0	1	15	30	0
1303023	10344:2:1	3	15499	100	1	1	414	0	1	15	30	0
1303024	10345:2:1	3	13285	100	1	1	414	0	1	15	30	0
1303025	10347:2:1	3	13285	100	1	1	414	0	1	15	30	0
1303026	10348:2:1	3	11071	100	1	1	414	0	1	15	30	0
1303027	10349:2:1	3	11071	100	1	1	414	0	1	15	30	0
1303028	10350:2:1	3	15499	100	1	1	414	0	1	15	30	0
1303029	10352:2:1	3	15189	150	1	1	414	0	1	15	30	0
1303030	10353:2:1	3	15189	150	1	1	414	0	1	15	30	0
1303031	10354:2:1	3	15189	150	1	1	414	0	1	15	30	0
1303032	10355:2:1	3	13019	150	1	1	414	0	1	15	30	0
1303033	10357:2:1	3	13019	150	1	1	414	0	1	15	30	0
1303034	10358:2:1	3	10849	150	1	1	414	0	1	15	30	0
1303035	10359:2:1	3	10849	150	1	1	414	0	1	15	30	0
1303036	10360:2:1	3	15189	150	1	1	414	0	1	15	30	0
1303037	10362:2:1	3	14588	200	1	1	414	0	1	15	30	0
1303038	10363:2:1	3	14588	200	1	1	414	0	1	15	30	0
1303039	10364:2:1	3	14588	200	1	1	414	0	1	15	30	0
1303040	10365:2:1	3	12504	200	1	1	414	0	1	15	30	0
1303041	10367:2:1	3	12504	200	1	1	414	0	1	15	30	0
1303042	10368:2:1	3	10420	200	1	1	414	0	1	15	30	0
1303043	10369:2:1	3	10420	200	1	1	414	0	1	15	30	0
1303044	10370:2:1	3	14588	200	1	1	414	0	1	15	30	0
1303045	10372:2:1	3	13729	250	1	1	414	0	1	15	30	0
1303046	10373:2:1	3	13729	250	1	1	414	0	1	15	30	0
1303047	10374:2:1	3	13729	250	1	1	414	0	1	15	30	0
1303048	10375:2:1	3	11768	250	1	1	414	0	1	15	30	0
1303049	10377:2:1	3	11768	250	1	1	414	0	1	15	30	0
1303050	10378:2:1	3	9807	250	1	1	414	0	1	15	30	0
1303051	10379:2:1	3	9807	250	1	1	414	0	1	15	30	0
1303052	10380:2:1	3	13729	250	1	1	414	0	1	15	30	0
1403001	20001:2:1	3	300	200	1	1	414	0	1	31	60	0
1403002	20002:2:1	3	600	100	1	1	414	0	1	31	60	0
1403003	20003:2:1	3	600	100	1	1	414	0	1	31	60	0
1403004	20004:2:1	3	600	100	1	1	414	0	1	31	60	0
1403005	20005:2:1	3	300	200	1	1	414	0	1	31	60	0
1403006	20006:2:1	3	600	100	1	1	414	0	1	31	60	0
1403007	20007:2:1	3	600	100	1	1	414	0	1	31	60	0
1403008	20008:2:1	3	600	100	1	1	414	0	1	31	60	0
1403009	10261:2:1	3	9609	100	1	1	414	0	1	31	60	0
1403010	10266:2:1	3	11531	100	1	1	414	0	1	31	60	0
1403011	10271:2:1	3	8648	200	1	1	414	0	1	31	60	0
1403012	10276:2:1	3	10378	200	1	1	414	0	1	31	60	0
1403013	10281:2:1	3	7005	200	1	1	414	0	1	31	60	0
1403014	10286:2:1	3	8406	200	1	1	414	0	1	31	60	0
1403015	10291:2:1	3	5106	200	1	1	414	0	1	31	60	0
1403016	10296:2:1	3	6127	200	1	1	414	0	1	31	60	0
1403017	10301:2:1	3	3351	300	1	1	414	0	1	31	60	0
1403018	10306:2:1	3	4021	300	1	1	414	0	1	31	60	0
1403019	10311:2:1	3	1978	300	1	1	414	0	1	31	60	0
1403020	10316:2:1	3	2374	300	1	1	414	0	1	31	60	0
1403021	10352:2:1	3	15499	150	1	1	414	0	1	31	60	0
1403022	10353:2:1	3	15499	150	1	1	414	0	1	31	60	0
1403023	10354:2:1	3	15499	150	1	1	414	0	1	31	60	0
1403024	10355:2:1	3	13285	150	1	1	414	0	1	31	60	0
1403025	10357:2:1	3	13285	150	1	1	414	0	1	31	60	0
1403026	10358:2:1	3	11071	150	1	1	414	0	1	31	60	0
1403027	10359:2:1	3	11071	150	1	1	414	0	1	31	60	0
1403028	10360:2:1	3	15499	150	1	1	414	0	1	31	60	0
1403029	10362:2:1	3	15189	200	1	1	414	0	1	31	60	0
1403030	10363:2:1	3	15189	200	1	1	414	0	1	31	60	0
1403031	10364:2:1	3	15189	200	1	1	414	0	1	31	60	0
1403032	10365:2:1	3	13019	200	1	1	414	0	1	31	60	0
1403033	10367:2:1	3	13019	200	1	1	414	0	1	31	60	0
1403034	10368:2:1	3	10849	200	1	1	414	0	1	31	60	0
1403035	10369:2:1	3	10849	200	1	1	414	0	1	31	60	0
1403036	10370:2:1	3	15189	200	1	1	414	0	1	31	60	0
1403037	10372:2:1	3	14588	200	1	1	414	0	1	31	60	0
1403038	10373:2:1	3	14588	200	1	1	414	0	1	31	60	0
1403039	10374:2:1	3	14588	200	1	1	414	0	1	31	60	0
1403040	10375:2:1	3	12504	200	1	1	414	0	1	31	60	0
1403041	10377:2:1	3	12504	200	1	1	414	0	1	31	60	0
1403042	10378:2:1	3	10420	200	1	1	414	0	1	31	60	0
1403043	10379:2:1	3	10420	200	1	1	414	0	1	31	60	0
1403044	10380:2:1	3	14588	200	1	1	414	0	1	31	60	0
1403045	10382:2:1	3	13729	300	1	1	414	0	1	31	60	0
1403046	10383:2:1	3	13729	300	1	1	414	0	1	31	60	0
1403047	10384:2:1	3	13729	300	1	1	414	0	1	31	60	0
1403048	10385:2:1	3	11768	300	1	1	414	0	1	31	60	0
