INT	STRING	INT	INT	INT	STRING
400207	魏兵5移除	400160	50	15	35:02:00
400208	魏兵6移除	400160	50	15	36:02:00
400209	魏兵1移除	400160	50	15	41:02:00
400210	魏兵2移除	400160	50	15	42:02:00
400211	魏兵3移除	400160	50	15	43:02:00
400212	魏兵4移除	400160	50	15	44:02:00
400213	魏兵5移除	400160	50	15	45:02:00
400214	魏兵6移除	400160	50	15	46:02:00
400220	主线剧情（2202）	400220	0	1	1
400221	添加张飞	400220	1	11	1:2:3000022:21:134:100:100:120
400222	添加夏候杰	400220	1	11	1:3:3000023:25:123:100:100:120
400223	添加虎豹骑1	400220	1	11	1:61:3000025:24:120:100:100:120
400224	添加虎豹骑2	400220	1	11	1:62:3000025:23:117:100:100:120
400225	添加虎豹骑3	400220	1	11	1:63:3000025:27:126:100:100:120
400226	添加虎豹骑4	400220	1	11	1:64:3000025:28:129:100:100:120
400227	张飞朝向	400220	1	19	2:03
400228	夏候杰朝向	400220	1	19	3:07
400229	虎豹骑1朝向	400220	1	19	61:07:00
400230	虎豹骑2朝向	400220	1	19	62:07:00
400231	虎豹骑3朝向	400220	1	19	63:07:00
400232	虎豹骑4朝向	400220	1	19	64:07:00
400233	张飞讲话	400220	20	16	2:2:张飞：身是张翼德也，可来共决死！
400234	夏候杰讲话	400220	40	16	3:2:夏候杰：啊～！
400235	夏候杰死亡	400220	45	14	3
400236	虎豹骑1移动	400220	65	12	61:2:26:120:35:92:35:92:-1
400237	虎豹骑2移动	400220	65	12	62:2:23:115:35:92:35:92:-1
400238	虎豹骑3移动	400220	65	12	63:2:27:126:35:92:35:92:-1
400239	虎豹骑4移动	400220	65	12	64:2:28:129:35:92:35:92:-1
400251	添加张飞	400250	1	11	1:5:3000022:21:134:100:100:120
400250	主线剧情（2202）	400250	0	1	1
400242	结束	400220	100	2	-1
400243	虎豹骑1移除	400220	100	15	61:02:00
400244	虎豹骑2移除	400220	100	15	62:02:00
400245	虎豹骑3移除	400220	100	15	63:02:00
400246	虎豹骑4移除	400220	100	15	64:02:00
400247	张飞移除	400220	100	15	2:02
400248	夏候杰移除	400220	110	15	3:02
400249	虎豹骑讲话	400220	60	16	61:2:虎豹骑：主将吓死了～撤退～！
400252	添加魏兵	400250	1	11	1:71:3000027:33:132:100:100:120
200254	添加黄月英	400250	1	11	1:4:3000004:20:123:100:100:120
400253	张飞朝向	400250	2	19	5:02
400255	魏兵朝向	400250	2	19	71:06:00
400256	黄月英朝向	400250	2	19	4:02
400257	魏兵攻击	400250	5	13	71
400258	张飞讲话	400250	30	16	5:2:张飞：混蛋，有种给爷过来受死！
400259	魏兵讲话	400250	60	16	71:2:魏兵追兵：你才有种给爷过来受死！
400260	黄月英讲话	400250	100	16	4:2:黄月英：看我的！
400261	黄月英攻击	400250	120	13	4
400262	黄月英技能	400250	120	17	30000:4:2:0:33:133:1:71:2:10000:0:0
400263	黄月英站立	400250	126	18	4
400264	魏兵讲话	400250	140	16	71:2:魏兵追兵：啊～！
400265	魏兵讲话	400250	140	14	71
400266	结束	400250	160	2	-1
400270	主线剧情（2203）	400270	0	1	1
400271	添加铁匠	400270	1	11	1:1:3000032:65:182:100:100:120
400272	铁匠朝向	400270	1	19	1:01
400273	主角朝向	400270	2	32	21003:63:186:120
400274	铁匠讲话	400270	30	16	1:2:铁匠：打造需要图纸和材料，请收集了再来吧！
400275	玩家讲话	400270	70	16	0:1:玩家：哪里可以弄到啊！
400276	铁匠讲话	400270	100	16	1:2:铁匠：副本、购买、怪物掉物等等。
400277	玩家讲话	400270	130	16	0:1:玩家：好吧，我去去就来！
400278	结束	400270	150	2	-1
400279	铁匠移除	400270	150	15	1:02
400280	主线剧情（2203）	400280	0	1	1
400281	添加商人	400280	1	11	1:2:3000034:50:175:100:100:120
400282	商人朝向	400280	2	19	2:07
400311	添加铁匠	400310	1	11	1:3:3000032:65:182:100:100:120
400310	主线剧情（2203）	400310	0	1	1
400285	主角移动	400280	2	32	21003:50:186:140
400286	主角讲话	400280	10	16	0:1:玩家：该去找图纸了...
400287	镜头	400280	50	33	21003:50:175:140
400288	主角讲话	400280	60	16	0:1:玩家：有纸卖嘛？哦不，是打造图纸...？
400289	商人讲话	400280	90	16	2:2:商人：要啥有啥，一张100W...^_^
400290	主角讲话	400280	110	16	0:1:玩家：我靠，你打劫...！
400291	主角移动	400280	120	32	21003:49:183:140
400292	主角讲话	400280	130	16	0:1:玩家：看！飞碟～！
400293	商人朝向	400280	140	19	2:01
400294	商人讲话	400280	140	16	2:2:！
400295	商人讲话	400280	150	16	2:2:商人：哪里？哪里？
400296	主角讲话	400280	165	16	0:1:玩家：我打！！！
400297	主角攻击	400280	165	17	100:0:1:0:37:206:1:2:2:1000:0:0
400298	商人讲话	400280	180	16	2:2:商人：呃～！
400299	商人倒地	400280	190	14	2
400300	结束	400280	200	2	-1
400312	铁匠朝向	400310	2	19	3:07
400313	铁匠讲话	400310	10	16	3:2:铁匠：多谢帮忙，现在我们来打造装备吧！
400314	结束	400310	30	2	-1
400315	移除铁匠	400310	30	15	3:02
400240	镜头	400220	1	33	21001:24:120:120
400269	镜头	400270	1	33	21003:63:183:120
400301	移除商人	400280	200	15	2:02
400152	张飞移除	400120	30	2	-1
500010	主线剧情(10000)	500010	0	1	1
500011	添加妖怪2	500010	1	11	1:11:1001001:50:289:100:100:120
500012	添加妖怪2	500010	1	11	1:12:1001001:53:295:100:100:120
500013	添加妖怪2	500010	1	11	1:13:1001001:48:299:100:100:120
500014	添加妖怪2	500010	1	11	1:14:1001001:53:304:100:100:120
500015	移除妖怪2	500010	20	15	11:2
500016	移除妖怪2	500010	20	15	12:2
500017	移除妖怪2	500010	20	15	13:2
500018	移除妖怪2	500010	20	15	14:2
500020	主线剧情(10000)	500020	0	1	1
500021	添加怪物3	500020	1	11	1:21:1001013:35:299:100:100:120
500022	添加怪物3	500020	1	11	1:22:1001013:33:309:100:100:120
500023	添加怪物3	500020	1	11	1:23:1001013:31:318:100:100:120
500024	添加怪物3	500020	1	11	1:24:1001013:32:331:100:100:120
500025	添加怪物3	500020	1	11	1:25:1001013:35:340:100:100:120
500026	添加怪物3	500020	1	11	1:26:1001013:39:329:100:100:120
500027	添加怪物3	500020	1	11	1:27:1001013:40:341:100:100:120
500028	移除怪物3	500020	30	15	21:2
500029	移除怪物3	500020	30	15	22:2
500030	移除怪物3	500020	30	15	23:2
500031	移除怪物3	500020	30	15	24:2
500032	移除怪物3	500020	30	15	25:2
500033	移除怪物3	500020	30	15	26:2
500034	移除怪物3	500020	30	15	27:2
500040	主线剧情(10000)	500040	0	1	1
500041	添加怪物4	500040	1	11	1:31:1001021:33:324:100:100:120
500042	添加怪物4	500040	1	11	1:32:1001021:31:327:100:100:120
500043	添加怪物4	500040	1	11	1:33:1001021:29:331:100:100:120
500044	添加怪物4	500040	1	11	1:34:1001021:28:336:100:100:120
500045	添加怪物4	500040	1	11	1:35:1001021:46:344:100:100:120
500046	添加怪物4	500040	1	11	1:36:1001021:43:347:100:100:120
500047	添加怪物4	500040	1	11	1:37:1001021:42:351:100:100:120
500048	添加怪物4	500040	1	11	1:38:1001021:40:355:100:100:120
500049	移除怪物4	500040	40	15	31:2
500050	移除怪物4	500040	40	15	32:2
500051	移除怪物4	500040	40	15	33:2
500052	移除怪物4	500040	40	15	34:2
500053	移除怪物4	500040	40	15	35:2
500054	移除怪物4	500040	40	15	36:2
500055	移除怪物4	500040	40	15	37:2
500056	移除怪物4	500040	40	15	38:2
500060	主线剧情(10000)	500060	0	1	1
500061	添加姥姥	500060	1	11	1:41:804201:41:331:100:100:120
500062	移除姥姥	500060	100	15	41:2
500063	结束	500060	100	2	-1
