INT	STRING	STRING	STRING	STRING
441	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
442	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
443	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
444	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
445	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
446	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
447	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
448	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
449	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
450	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
451	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
452	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
453	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
454	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
455	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
456	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
457	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
458	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
459	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
460	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
461	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
462	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
463	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
464	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
465	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
466	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
467	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
468	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
469	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
470	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
471	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
472	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
473	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
474	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
475	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
476	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
477	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
478	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
479	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
480	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
481	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
482	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
483	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
484	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
485	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
486	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
487	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
488	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
489	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
490	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
491	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
492	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
493	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
494	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
495	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
496	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
497	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
498	303:1:1	2008|2009|2010|2011	沙漠圣地1层:(400级)|沙漠圣地2层:(430级)|万毒鬼窟1层:(450级)|万毒鬼窟2层:(480级)	#debc6a|升级只能通过|#00ff00|等级丹|#debc6a|升级|n高等级地图更高概率产出高级等级丹|n高等级地图更高概率产出高等级装备
